DocumentID,spam,external,internal,foreign_language,too_short,repeated_characters,repeated_lines,html,phone_number,links,author_account_age,author_n_logins,author_uploaded_docs,author_spam,author_published_docs,author_valid_email_address,author_email_domain,author_plan_at_submission,document_n_words,document_format,document_upload_method
66826903,0,0,0,0,0,0,0,0,0,0,61,1,1,,0,1,gmail.com,free,558,N/A,upload
66826912,1,0,0,0,0,0,0,0,0,0,159,2,1,,0,1,gmail.com,free,1079,N/A,upload
66827065,1,0,0,0,0,0,0,0,0,0,887,383,105,,103,1,126.com,free,389,N/A,undefined
66828547,0,0,0,0,0,0,0,0,0,0,174,2,2,,1,1,gmail.com,free,1525,N/A,upload
66828682,1,0,0,1,0,0,0,0,0,0,60,1,1,,0,1,yahoo.com,free,478,N/A,upload
66829024,1,0,0,1,0,0,1,0,0,0,60,1,1,,0,1,yahoo.com,free,28,N/A,upload
66830335,0,0,0,0,0,0,0,0,0,0,60,1,1,,0,1,aol.com,free,3664,N/A,upload
66830488,1,0,0,0,0,0,0,0,0,0,60,1,20,,10,1,gmail.com,free,202,N/A,upload
66830548,0,0,0,0,0,0,1,0,0,0,60,1,4,,1,1,yahoo.com,free,2211,N/A,upload
66831802,0,0,0,0,0,0,0,0,0,0,60,1,12,,9,1,gmail.com,free,951,N/A,upload
66835327,1,0,0,0,0,0,0,0,0,0,60,1,2,,0,1,gmail.com,free,345,N/A,upload
66835510,0,1,1,0,0,0,0,0,0,0,60,1,1,,0,1,yahoo.co.uk,free,242,N/A,upload
66836314,0,1,1,0,0,0,0,0,0,0,60,1,1,,0,1,yahoo.co.in,free,2297,N/A,upload
66837640,0,0,0,0,0,0,0,0,0,0,60,2,1,,0,1,outlook.com,free,1839,N/A,upload
66838186,1,0,0,0,0,0,0,0,0,0,60,18,1,,0,1,gmail.com,free,185,N/A,upload
66841504,0,1,1,0,0,0,0,0,0,0,61,2,1,,0,1,live.ca,free,3800,N/A,upload
66844873,0,0,0,0,0,0,0,0,0,0,381,2,1,,0,1,gmail.com,free,866,N/A,upload
66847939,0,0,0,0,0,0,0,0,0,0,59,1,1,,0,1,gmail.com,free,1587,N/A,upload
66848113,1,0,0,0,0,0,0,0,0,0,118,6,41,,5,1,gmail.com,free,604,N/A,upload
66849967,0,1,1,0,0,0,0,0,0,0,1409,54,2,,1,1,gmail.com,free,1829,N/A,upload
66853204,0,0,0,0,0,0,0,0,0,0,59,1,1,,0,1,yahoo.co.in,free,997,N/A,upload
66858640,0,0,0,0,0,0,0,0,0,0,59,1,2,,1,1,yahoo.com,free,141794,N/A,upload
66860647,0,0,0,0,0,0,0,0,0,0,117,2,3,,1,1,126.com,free,2846,N/A,upload
66860671,1,0,0,1,0,0,1,0,0,0,59,1,1,,0,1,gmail.com,free,574,N/A,upload
66865570,0,0,0,0,0,0,0,0,0,0,347,3,2,,1,1,gmail.com,free,1394,N/A,upload
66866710,0,0,0,0,0,0,0,0,0,0,59,1,1,,0,1,gmail.com,free,1036,N/A,upload
66868432,0,0,0,0,0,0,0,0,0,0,59,1,1,,0,1,yahoo.com,free,360,N/A,upload
66868531,0,0,0,0,0,0,0,0,0,0,60,5,441,,83,1,gmail.com,free,542,N/A,upload
66869449,1,0,0,0,0,0,1,0,0,0,60,5,441,,99,1,gmail.com,free,20,N/A,upload
66869812,1,1,1,0,0,0,0,0,0,0,59,1,6,,3,1,gmail.com,free,154,N/A,dropbox
66870892,1,1,1,0,0,0,1,0,0,0,577,3,2,,0,1,gmail.com,free,786,N/A,upload
66871219,0,0,0,0,0,0,0,0,0,0,59,1,1,,0,1,gmail.com,free,726,N/A,upload
66875026,0,0,0,0,0,0,0,0,0,0,59,2,1,,0,1,aol.com,free,1426,N/A,upload
66879544,0,0,0,0,0,0,0,0,0,0,1333,10,2,,1,1,hotmail.com,free,457,N/A,upload
66879649,0,0,0,0,0,0,0,0,0,0,59,7,2,,1,1,live.com,free,1298,N/A,upload
66881524,0,1,1,0,0,0,0,0,0,0,59,2,1,,0,1,gmail.com,free,1490,N/A,upload
66882580,0,0,0,0,0,0,0,0,0,0,58,2,1,,0,1,hotmail.com,free,8827,N/A,upload
66882718,1,0,0,0,0,0,0,0,0,0,112,2,2,,1,1,gmail.com,free,39,N/A,upload
66883198,1,0,0,0,0,0,0,0,0,0,193,2,2,,1,1,gmail.com,free,181,N/A,upload
66884257,1,0,0,1,0,0,0,0,0,0,58,1,1,,0,1,unithai.com,free,55,N/A,upload
66884383,0,1,1,0,0,0,0,0,0,0,278,2,3,,0,1,ymail.com,free,870,N/A,upload
66885220,0,0,0,0,0,0,0,0,1,0,58,1,2,,0,1,hotmail.com,free,5127,N/A,upload
66885772,0,0,0,0,0,0,0,0,0,0,58,1,1,,0,1,yahoo.com,free,1244,N/A,upload
66886843,0,0,0,0,0,0,0,0,0,0,58,1,2,,0,1,yahoo.com.ph,free,739,N/A,upload
66887680,0,0,0,0,0,0,0,0,0,0,58,1,1,,0,1,yahoo.com,free,691,N/A,upload
66888925,0,1,1,0,0,0,0,0,0,0,58,1,2,,1,1,siib.ac.in,free,2954,N/A,upload
66895075,0,1,1,0,0,0,0,0,0,0,58,2,2,,1,1,yahoo.com,free,343,N/A,upload
66897625,1,0,0,0,0,0,0,0,0,0,65,9,241,,74,1,gmail.com,free,445,N/A,upload
66899350,0,0,0,0,0,0,0,0,0,0,58,1,1,,0,1,hotmail.com,free,3613,N/A,upload
66901072,1,0,0,0,0,0,1,0,0,0,149,3,2,,1,1,live.com,free,81,N/A,upload
66901735,0,0,0,0,0,0,0,0,0,0,804,4,1,,0,1,yahoo.com,free,415,N/A,upload
66902314,0,0,0,0,0,0,0,0,0,0,58,2,1,,0,1,gmail.com,free,651,N/A,upload
66903052,0,0,0,0,0,0,0,0,0,0,161,2,1,,0,1,live.com,free,719,N/A,upload
66903766,0,1,1,0,0,0,0,0,0,0,103,2,2,,1,1,hotmail.co.uk,free,2768,N/A,upload
66904273,0,0,0,0,0,0,0,0,0,0,58,2,1,,0,1,gmail.com,free,417,N/A,upload
66910663,0,0,0,0,0,0,0,0,0,0,968,3,2,,1,1,yahoo.com,free,524,N/A,upload
66910717,1,0,0,0,1,0,0,0,0,0,62,3,33,,8,1,gmail.com,free,174,pdf,upload
66911305,0,0,0,0,0,0,0,0,0,0,58,3,6,,1,1,yahoo.com,free,1043,N/A,upload
66912301,1,1,1,1,0,0,0,0,0,0,356,116,55,,30,1,gmail.com,free,568,odt,upload
66914341,0,0,0,0,0,0,0,0,0,0,67,2,2,,1,1,gmail.com,free,425,N/A,upload
66915076,1,0,0,0,0,0,0,0,0,0,64,9,21,,11,1,gmail.com,monthly,150106,pdf,upload
66917749,0,0,0,0,0,0,0,0,0,0,381,4,2,,1,1,gmail.com,free,2993,N/A,upload
66920590,0,0,0,0,0,0,0,0,0,0,58,1,1,,0,1,gmail.com,free,1743,N/A,upload
66920608,0,0,0,0,0,0,0,0,0,0,58,1,1,,0,1,yahoo.com,free,1342,N/A,upload
66920689,0,0,0,0,0,0,0,0,0,0,224,4,1,,0,1,gmail.com,free,2277,N/A,upload
66921715,1,0,0,1,0,0,0,0,0,0,57,4,2,,0,1,gmail.com,free,1366,N/A,upload
66924364,1,0,0,0,0,0,0,0,0,0,64,3,369,,113,1,gmail.com,free,568,N/A,upload
66924895,0,0,0,0,0,0,0,0,0,0,57,1,1,,0,1,gmail.com,free,651,N/A,upload
66925345,0,0,0,0,0,0,0,0,0,1,57,1,1,,0,1,ymail.com,free,9584,N/A,upload
66925588,1,0,0,0,0,0,0,0,0,0,57,1,1,,0,1,yahoo.com.tw,free,347,N/A,google_drive
66926305,0,0,0,0,0,0,0,0,0,0,764,2,2,,1,1,hotmail.co.uk,free,2745,N/A,upload
66926716,0,0,0,0,0,0,0,0,0,0,57,2,9,,7,1,gmail.com,free,1255,N/A,upload
66926944,0,1,1,0,0,0,0,0,0,0,199,2,4,,3,1,yahoo.com,free,5465,N/A,upload
66927313,0,0,0,0,0,0,0,0,0,0,57,1,2,,1,1,gmail.com,free,392,N/A,upload
66929392,0,1,1,0,0,0,0,0,0,0,417,3,1,,0,1,gmail.com,free,3266,N/A,upload
66929935,0,1,1,0,0,0,0,0,0,0,57,1,1,,0,1,gmail.com,free,487,N/A,upload
66931027,0,0,0,0,0,0,0,0,0,0,57,1,1,,0,1,yahoo.com,free,195,N/A,upload
66931138,0,0,0,0,0,0,0,0,0,0,1375,2,2,,1,1,ymail.com,free,1227,N/A,upload
66932824,0,0,0,0,0,0,0,0,0,0,62,2,1,,0,1,hotmail.com,free,1094,N/A,upload
66934021,1,0,0,0,0,0,0,0,0,0,57,1,2,,0,1,hotmail.com,free,171,N/A,upload
66935509,1,0,0,1,0,0,0,0,0,0,187,2,1,,0,1,yahoo.com,free,1008,N/A,upload
66939673,1,0,0,0,1,0,1,0,0,0,57,1,79,,41,1,studymode.com,free,245,pptx,upload
66939715,1,0,0,1,0,0,0,0,0,0,57,1,79,,55,1,studymode.com,free,15087,txt,dropbox
66941620,1,0,0,0,1,0,0,0,0,0,57,1,2,,1,1,yahoo.com,free,107,docx,upload
66942211,1,0,0,0,0,0,0,0,0,0,57,1,1,,0,1,gmail.com,free,252,docx,upload
66943384,1,0,0,0,1,0,0,0,0,0,57,1,1,,0,1,gmail.com,free,184,doc,upload
66943531,0,0,0,0,0,0,0,0,0,0,57,1,5,,4,1,gmail.com,free,2991,pdf,upload
66945256,1,0,0,0,0,0,0,0,0,0,426,144,407,,406,1,gmail.com,free,418,pdf,upload
66948544,0,0,0,0,0,0,0,0,0,0,57,2,3,,2,1,gmail.com,free,496,docx,upload
66950587,0,0,0,0,0,0,0,0,0,0,57,1,1,,0,1,web.de,free,2022,docx,upload
66953947,0,0,0,0,0,0,0,0,0,0,106,2,2,,1,1,gmail.com,free,604,docx,upload
66954823,0,1,1,0,0,0,0,0,0,0,400,5,2,,0,1,gmail.com,free,1380,docx,upload
66957001,0,0,0,0,0,0,0,0,0,0,57,1,1,,0,1,gmail.com,free,616,docx,upload
66958567,1,0,0,1,0,0,1,0,0,0,57,1,2,,0,1,hotmail.com,free,391,docx,upload
66959077,0,0,0,0,0,0,0,0,0,0,57,1,1,,0,1,live.com,free,1418,pdf,upload
66959341,0,0,0,0,0,0,0,0,0,0,57,2,1,,0,1,gmail.com,free,291,docx,upload
66959530,1,0,0,0,1,0,0,0,0,0,57,3,2,,0,1,gmail.com,free,223,docx,upload
66960760,0,0,0,0,0,0,0,0,0,0,1478,2,3,,2,1,gmail.com,free,1954,pptx,upload
66962563,0,0,0,0,0,0,0,0,0,0,56,2,2,,1,1,ymail.com,free,409,docx,upload
66964156,0,0,0,0,0,0,0,0,0,0,56,2,2,,0,1,gmail.com,free,491,pptx,upload
66965584,0,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,yahoo.com,free,1070,docx,upload
66965695,1,0,0,0,1,0,0,0,0,0,56,1,1,,0,1,yahoo.com.ph,free,159,pdf,upload
66966538,1,0,0,0,1,0,0,0,0,0,56,2,2,,0,1,gmail.com,free,203,docx,upload
66967309,1,0,0,0,1,0,1,0,0,0,56,1,1,,0,1,yahoo.com,free,15,pptx,upload
66967771,1,0,0,0,1,0,0,0,0,0,56,3,1,,0,1,gmail.com,free,243,pdf,google_drive
66968704,0,0,0,0,0,0,0,0,0,0,56,1,2,,0,1,yahoo.com,free,701,docx,upload
66970408,1,0,0,0,1,0,1,0,0,0,215,3,1,,0,1,yahoo.com,free,2,docx,upload
66970957,0,0,0,0,1,0,0,0,0,0,56,1,1,,0,1,aol.com,free,151,docx,upload
66971176,0,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,gmail.com,free,1265,doc,upload
66972169,0,0,0,0,0,0,0,0,0,0,178,2,2,,0,1,gmail.com,free,756,docx,upload
66974959,0,1,1,0,0,0,0,0,0,0,56,1,6,,2,1,yahoo.com,free,510,pdf,upload
66975238,0,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,yahoo.com,free,9324,docx,upload
66976039,0,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,gmail.com,free,1497,docx,upload
66977485,0,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,yahoo.com,free,1112,docx,upload
66980926,0,0,0,0,0,0,0,0,0,1,56,1,2,,1,1,gmail.com,free,17883,docx,upload
66981538,0,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,citromail.hu,free,681,doc,upload
66983401,1,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,gmail.com,free,426,pdf,google_drive
66993145,0,0,0,0,0,0,0,0,0,0,1228,1,2,,1,1,gmail.com,free,894,doc,upload
66994189,0,1,1,0,0,0,0,0,0,0,56,1,1,,0,1,yahoo.com,free,494,doc,upload
66998467,0,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,hotmail.com,free,722,rtf,upload
66999700,1,0,0,0,0,0,0,0,0,0,64,3,369,,138,1,gmail.com,free,569,pdf,upload
67000054,0,0,0,0,0,0,0,0,0,0,56,1,1,,0,1,hotmail.com,free,843,docx,upload
67001974,1,1,1,0,0,0,0,0,0,0,64,4,5,,3,1,gmail.com,free,966,pdf,upload
67003321,0,1,1,0,0,0,0,0,0,0,55,1,1,,0,1,gmail.com,free,4182,docx,upload
67003993,0,0,0,0,0,0,0,0,0,0,55,2,1,,0,1,gmail.com,free,7403,pdf,upload
67004113,0,0,0,0,0,0,0,0,0,0,819,10,5,,2,1,hotmail.com,free,929,ppt,upload
67005535,1,0,0,0,0,0,0,0,0,0,55,1,1,,0,1,gmail.com,free,469,pdf,upload
67007053,1,0,0,0,0,0,0,0,0,0,199,2,1,,0,1,yahoo.com,free,2576,docx,upload
67009882,0,0,0,0,0,0,0,0,0,0,456,2,1,,0,1,hotmail.co.uk,free,2057,docx,upload
67010011,0,0,0,0,0,0,0,0,0,0,55,1,2,,1,1,yahoo.com,free,449,docx,upload
67011163,0,0,0,0,0,0,0,0,0,0,335,2,2,,0,1,gmail.com,free,751,doc,upload
67015114,1,0,0,0,1,0,0,0,0,0,55,1,2,,1,1,apps.losrios.edu,free,53,docx,upload
67017577,1,0,0,0,0,0,0,0,0,0,135,3,1,,0,1,blueyonder.co.uk,free,558,docx,upload
67028764,0,0,0,0,0,0,0,0,0,0,1634,5,2,,1,1,aol.com,free,737,doc,upload
67028842,0,0,0,0,0,0,0,0,0,0,55,2,2,,0,1,mail.uc.edu,free,300,docx,upload
67030024,0,1,1,0,0,0,0,0,0,0,55,2,294,,27,1,studentmojo.com,free,406,docx,upload
67030648,1,0,0,0,1,0,0,0,0,0,55,2,294,,77,1,studentmojo.com,free,39,docx,upload
67030663,1,0,0,0,1,0,0,0,0,0,55,2,294,,82,1,studentmojo.com,free,38,docx,upload
67031185,1,0,0,0,1,0,0,0,0,0,55,2,294,,179,1,studentmojo.com,free,41,docx,upload
67031368,0,0,0,0,0,0,0,0,0,0,55,1,1,,0,1,gmail.com,free,485,docx,google_drive
67032688,0,0,0,0,0,0,0,0,0,0,387,4,2,,1,1,gmail.com,free,989,docx,upload
67034152,1,0,0,0,1,0,0,0,0,0,55,1,2,,1,1,gmail.com,free,151,docx,upload
67034296,0,0,0,0,0,0,0,0,0,0,261,34,4,,3,1,YAHOO.COM,free,1620,docx,upload
67034977,0,0,0,0,0,0,0,0,0,0,55,1,2,,0,1,hotmail.com,free,2209,doc,upload
67037047,0,0,0,0,0,0,0,0,0,0,55,1,1,,0,1,yahoo.com,free,959,docx,upload
67039114,0,1,1,0,0,0,0,0,0,0,55,1,1,,0,1,optonline.net,free,1326,doc,upload
67041313,1,0,0,0,0,0,0,0,0,0,55,1,1,,0,1,gmail.com,free,711,rtf,upload
67042543,0,0,0,0,0,0,0,0,0,0,55,1,1,,0,1,me.com,free,981,docx,upload
67043137,1,0,0,0,1,0,0,0,0,0,55,1,1,,0,1,live.cn,free,214,docx,upload
67043731,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,yahoo.com,free,1068,doc,upload
67044316,0,0,0,0,0,0,0,0,0,0,54,2,7,,6,1,gmail.com,free,628,docx,upload
67045381,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,mail.ru,free,388,rtf,upload
67046671,0,0,0,0,0,0,0,0,0,0,54,1,2,,1,1,yahoo.com,free,640,docx,upload
67048669,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,gmail.com,free,849,pdf,google_drive
67048708,0,0,0,0,0,0,0,0,0,0,54,2,1,,0,1,gmail.com,free,561,pdf,upload
67052788,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,outlook.com,free,480,odt,upload
67052938,1,0,0,0,1,0,1,0,0,0,536,4,3,,2,1,rocketmail.com,free,32,pptx,upload
67054795,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,btinternet.com,free,641,pptx,upload
67059880,1,0,0,0,1,0,1,0,0,0,121,3,17,,13,1,gmail.com,free,30,docx,dropbox
67060270,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,gmail.com,free,1163,docx,upload
67065616,1,0,0,1,0,0,0,0,0,0,54,2,3,,1,1,qq.com,free,1691,doc,upload
67066768,0,0,0,0,0,0,0,0,0,0,54,1,1,,0,1,gmail.com,free,604,pptx,upload
67069246,1,0,0,0,0,0,0,0,0,0,116,8,191,,88,1,gmail.com,free,809,pdf,upload
67070029,0,1,1,0,0,0,0,0,0,0,131,2,1,,0,1,gmail.com,free,2942,odt,upload
67070104,1,0,0,0,0,0,0,0,0,0,53,1,2,,1,1,gamil.com,free,857,docx,upload
67070317,0,0,0,0,0,0,0,0,0,0,53,1,1,,0,1,hotmail.com,free,1332,docx,upload
67071121,1,0,0,0,1,0,0,0,0,0,607,2,1,,0,1,yahoo.com,free,85,docx,upload
67071298,0,0,0,0,0,0,0,0,0,0,1678,4,1,,0,1,yahoo.com,free,311,docx,upload
67072390,0,0,0,0,0,0,0,0,0,0,339,2,1,,0,1,gmail.com,free,7830,doc,dropbox
67073359,1,0,0,0,1,0,0,0,0,0,53,1,168,,80,1,homework.com,free,87,pptx,upload
67073365,0,0,0,0,1,0,0,0,0,0,53,1,168,,82,1,homework.com,free,194,pptx,upload
67073443,1,0,0,0,1,0,0,0,0,0,53,1,168,,108,1,homework.com,free,163,pptx,upload
67073485,0,0,0,0,1,0,0,0,0,0,53,1,168,,122,1,homework.com,free,71,pptx,upload
67074745,0,1,1,0,0,0,0,0,0,0,53,2,2,,1,1,yahoo.com,free,1001,docx,upload
67075225,0,0,0,0,0,0,0,0,0,0,53,3,1,,0,1,yahoo.com,free,4286,pdf,upload
67078144,0,0,0,0,0,0,0,0,0,0,53,1,1,,0,1,gmail.com,free,524,ppt,upload
67078240,1,0,0,0,1,0,0,0,0,0,53,1,324,,12,1,yahoo.com,free,227,docx,upload
67078732,1,0,0,0,1,0,0,0,0,0,53,1,324,,176,1,yahoo.com,free,70,docx,upload
67079098,1,0,0,0,1,0,0,0,0,0,53,1,324,,298,1,yahoo.com,free,153,docx,upload
67079443,1,1,1,0,0,0,0,0,0,0,53,1,2,,1,1,gmail.com,free,345,pdf,upload
67080007,0,1,1,0,0,0,0,0,0,0,991,7,3,,2,1,gmail.com,free,695,docx,upload
67080730,0,0,0,0,0,0,0,0,0,0,53,1,2,,1,1,qq.com,free,551,ppt,upload
67081531,1,0,0,0,0,0,0,0,0,0,498,2,1,,0,1,gmail.com,free,3356,doc,upload
67082479,0,0,0,0,0,0,0,0,0,0,53,1,1,,0,1,hotmail.com,free,479,docx,upload
67083532,0,1,1,0,0,0,0,0,0,0,53,2,2,,0,1,126.com,free,8952,pdf,upload
67083757,1,0,0,0,0,0,0,0,0,0,53,1,1,,0,1,gmail.com,free,261,pptx,upload
67084231,0,0,0,0,0,0,0,0,0,0,1083,6,4,,1,1,yahoo.co.uk,free,340,doc,upload
67084381,1,0,0,0,1,0,0,0,0,0,53,1,2,,0,1,gmail.com,free,35,doc,upload
67084417,1,0,0,0,1,0,0,0,0,0,280,3,3,,1,1,gmail.com,free,172,docx,upload
67089370,1,1,1,0,0,0,0,0,0,0,53,1,5,,0,1,hotmail.com,free,838,pdf,dropbox
67093366,0,1,1,0,0,0,0,0,0,0,53,5,2,,1,1,gmail.com,free,406,docx,upload
67095271,1,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,yahoo.com,free,352,ppt,upload
67095802,1,0,0,0,0,0,0,0,0,0,65,9,241,,109,1,gmail.com,free,464,pdf,upload
67095811,0,1,1,0,0,0,0,0,0,0,52,2,2,,0,1,yahoo.com,free,542,docx,upload
67097023,1,0,0,0,0,0,0,0,0,0,52,1,2,,0,1,yahoo.com,free,516,pdf,upload
67100434,1,0,0,0,0,0,0,0,0,0,561,2,1,,0,1,gmail.com,free,1239,pdf,upload
67101940,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,yahoo.com,free,373,docx,upload
67102534,1,0,0,0,0,0,0,0,0,0,144,2,1,,0,1,mail.ru,free,10981,pdf,upload
67103590,0,0,0,0,0,0,0,0,0,0,360,2,1,,0,1,gmail.com,free,759,docx,google_drive
67104139,0,0,0,0,0,0,0,0,0,0,52,1,2,,0,1,gmail.com,free,660,docx,upload
67104658,0,1,1,0,0,0,0,0,0,0,52,2,3,,2,1,gmail.com,free,422,pdf,upload
67106752,1,0,0,0,1,0,0,0,0,0,52,1,1,,0,1,hotmail.co.uk,free,31,docx,upload
67110487,1,0,0,0,1,0,0,0,0,0,52,3,8,,0,1,hotmail.com,free,169,doc,upload
67111030,1,1,1,0,0,0,0,0,0,0,281,2,2,,1,1,gmail.com,free,838,pdf,dropbox
67112020,0,1,1,0,0,0,0,0,0,0,1577,3,2,,1,1,yahoo.com,free,3052,docx,upload
67112935,0,0,0,0,0,0,0,0,0,0,52,2,1,,0,1,yahoo.com,free,369,doc,upload
67114336,0,0,0,0,0,0,0,0,0,0,641,24,1,,0,1,yahoo.com,free,386,doc,upload
67119097,1,0,0,0,1,0,0,0,0,0,52,1,1,,0,1,gmail.com,free,227,pdf,google_drive
67120702,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,gmail.com,free,861,docx,upload
67122928,0,0,0,0,0,0,0,0,0,0,896,3,1,,0,1,gmail.com,free,1111,ppt,upload
67126840,1,0,0,0,1,0,0,0,0,0,149,4,2,,0,1,live.co.uk,free,155,txt,dropbox
67128139,0,0,0,0,0,0,0,0,0,0,54,2,2,,0,1,gmail.com,free,9439,pdf,upload
67130212,0,0,0,0,0,0,0,0,0,0,52,2,1,,0,1,gmail.com,free,585,docx,upload
67130638,0,0,0,0,0,0,0,0,0,0,52,1,3,,0,1,gmail.com,free,12430,pdf,upload
67131181,0,0,0,0,0,0,0,0,0,0,52,1,1,,0,1,yahoo.com,free,637,docx,upload
67131751,0,0,0,0,0,0,0,0,0,0,52,1,2,,1,1,gmail.com,free,2956,docx,upload
67132825,0,0,0,0,0,0,0,0,0,0,411,7,1,,0,1,comcast.net,free,949,doc,upload
67135306,0,0,0,0,0,0,0,0,0,0,51,1,1,,0,1,hotmail.com,free,2118,docx,upload
67138588,1,0,0,0,0,0,0,0,0,0,69,3,1,,0,1,lex2.org,free,854,pdf,google_drive
67139965,0,1,1,0,0,0,0,0,0,0,53,7,2,,1,1,yahoo.co.uk,free,1683,odt,upload
67142356,0,0,0,0,0,0,0,0,0,0,51,1,1,,0,1,gmail.com,free,1287,pdf,google_drive
67142701,1,1,1,0,0,0,0,0,1,1,51,1,1,,0,1,gmail.com,free,140312,pdf,upload
67143448,0,0,0,0,0,0,0,0,0,0,51,2,7,,2,1,yahoo.com,free,282,pptx,upload
67144210,0,1,1,0,0,0,0,0,0,0,51,1,1,,0,1,hotmail.com,free,1264,pdf,upload
67146145,0,0,0,0,0,0,0,0,0,0,784,3,2,,0,1,aol.com,free,403,rtf,upload
67146952,1,0,0,0,1,0,0,0,0,0,51,1,104,,3,1,rambler.ru,free,60,docx,upload
67146979,1,0,0,0,1,0,0,0,0,0,51,1,104,,12,1,rambler.ru,free,196,docx,upload
67150582,1,0,0,0,1,0,0,0,0,0,51,1,1,,0,1,gmail.com,free,50,docx,upload
67150990,0,0,0,0,0,0,0,0,0,0,51,2,2,,0,0,students.bhasvic.ac.uk,free,524,docx,upload
67151185,0,0,0,0,0,0,0,0,0,0,123,3,4,,2,1,gmail.com,free,3610,pdf,upload
67154119,1,0,0,0,1,0,1,0,0,0,51,1,104,,81,1,rambler.ru,free,26,docx,upload
67154173,0,1,1,0,0,0,0,0,0,0,51,1,1,,0,1,hotmail.com,free,37966,pdf,upload
67154662,1,0,0,0,1,0,0,0,0,0,51,1,1,,0,1,gmail.com,free,84,pptx,upload
67155589,1,0,0,0,1,0,0,0,0,0,51,1,1,,0,1,yahoo.co.uk,free,49,doc,upload
67156957,0,0,0,0,0,0,0,0,0,0,142,2,1,,0,1,163.com,free,1241,docx,upload
67159123,0,1,1,0,0,0,0,0,0,0,496,4,2,,0,1,yahoo.co.uk,free,882,docx,upload
67162147,0,0,0,0,0,0,0,0,0,0,51,3,8,,0,1,emoryriveroutdoors.com,free,883,pdf,upload
67163815,0,0,0,0,1,0,0,0,0,0,51,1,1,,0,1,hotmail.com,free,239,doc,upload
67169854,1,0,0,0,1,0,0,0,0,0,51,1,2,,1,0,k12.friscoisd.org,free,124,pdf,google_drive
67170433,1,0,0,0,1,0,1,0,0,0,51,1,1,,0,1,jared.com,free,171,docx,upload
67171039,1,0,0,0,0,0,0,0,0,0,1577,3,2,,1,1,hotmail.com,free,374,docx,upload
67172365,0,0,0,0,0,0,0,0,0,0,51,1,1,,0,1,gmail.com,free,456,docx,upload
67174915,1,0,0,0,1,0,0,0,0,0,51,2,17,,7,1,qq.com,free,85,doc,upload
67176121,0,1,1,0,0,0,0,0,0,0,51,2,2,,0,1,gmail.com,free,4101,pdf,dropbox
67176280,1,0,0,0,1,0,0,0,0,0,51,1,1,,0,1,qq.com,free,149,docx,upload
67176496,0,0,0,0,0,0,0,0,0,0,358,2,1,,0,1,hotmail.com,free,738,docx,upload
67176739,1,0,0,0,0,0,0,0,0,0,258,70,1615,,1291,1,technavio.com,free,323,docx,upload
67177270,1,0,0,0,0,0,0,0,0,0,183,23,183,,147,1,gmail.com,free,1014,pdf,upload
67177849,0,0,0,0,0,0,0,0,0,0,373,2,2,,1,1,yahoo.com,free,36152,pdf,upload
67179691,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,yahoo.fr,free,2371,docx,upload
67181527,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,hotmail.com,free,630,docx,upload
67184128,0,1,1,0,0,0,0,0,0,0,50,1,2,,0,1,qq.com,free,58177,pdf,upload
67184659,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,live.co.uk,free,2650,docx,upload
67185568,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,yahoo.com,free,3802,pptx,upload
67187521,1,0,0,0,1,0,1,0,0,0,50,1,1,,0,1,hotmail.com,free,5,docx,upload
67188115,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,gmail.com,free,1203,docx,upload
67188475,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,gmail.com,free,661,docx,upload
67189885,0,0,0,0,0,0,0,0,0,0,313,2,1,,0,1,yahoo.com,free,966,ppt,upload
67191622,1,0,0,0,1,0,1,0,0,0,50,1,1,,0,1,adfadsf.com,free,1,docx,upload
67194307,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,hotmail.com,free,559,docx,upload
67194574,0,0,0,0,0,0,0,0,0,0,50,1,1,,0,1,hotmail.com,free,450,docx,upload
67195033,0,0,0,0,0,0,0,0,0,0,50,1,2,,0,1,hotmail.com,free,314,docx,upload
67196659,0,0,0,0,0,0,0,0,0,0,50,1,3,,2,1,yahoo.com,free,4512,docx,upload
